날짜,캠페인명,플랫폼,광고형식,소재유형,색감,해시태그수,텍스트길이,동영상길이(초),노출수,클릭수,CTR(%),좋아요,공유,광고비(원),전환수,소재평점,A/B그룹
2025-09-21,캠페인_S,KakaoTalk,배너,긴급성강조형,비비드,9,258,0,121464,3253,2.68,7552,786,1344514,222,1.3,C
2025-09-22,캠페인_D,YouTube,동영상,긴급성강조형,모노톤,16,120,54,193632,1188,0.61,3992,172,3766457,17,6.4,A
2025-09-22,캠페인_K,Facebook,동영상,유머형,비비드,16,195,37,16770,460,2.74,1142,91,784374,28,9.3,B
2025-09-22,캠페인_I,Naver,배너,혜택강조형,모노톤,17,133,0,157647,3411,2.16,7576,967,2787372,289,8.1,C
2025-09-22,캠페인_E,YouTube,스토리,긴급성강조형,밝음,15,171,0,200144,12843,6.42,4660,266,2435928,861,1.4,B
2025-09-22,캠페인_C,Naver,이미지,감성소구형,어두움,8,294,0,188798,8439,4.47,11512,1030,3577792,394,9.0,B
2025-09-22,캠페인_P,KakaoTalk,카드뉴스,감성소구형,비비드,8,110,0,42382,798,1.88,2005,104,1297478,51,6.8,A
2025-09-23,캠페인_P,YouTube,스토리,감성소구형,모노톤,7,297,0,108900,4866,4.47,3171,187,390941,59,1.2,B
2025-09-23,캠페인_T,TikTok,배너,긴급성강조형,밝음,17,205,0,243677,14744,6.05,4514,166,1917373,967,9.2,C
2025-09-23,캠페인_F,Naver,스토리,감성소구형,어두움,10,200,0,228274,8257,3.62,2452,283,3404074,103,1.8,B
2025-09-23,캠페인_M,Instagram,배너,감성소구형,비비드,9,47,0,180437,4950,2.74,3646,79,2676000,333,9.8,C
2025-09-24,캠페인_G,Instagram,동영상,유머형,밝음,5,80,65,229532,8371,3.65,9824,1191,1064633,305,3.2,B
2025-09-24,캠페인_E,TikTok,배너,정보제공형,파스텔,7,48,0,132449,7423,5.6,7502,699,1994255,275,6.1,C
2025-09-24,캠페인_S,Instagram,릴스,유머형,모노톤,2,254,23,49437,1798,3.64,3265,123,1592560,204,6.7,C
2025-09-24,캠페인_D,YouTube,스토리,혜택강조형,비비드,12,193,0,166932,7164,4.29,10994,391,3264856,107,7.0,B
2025-09-24,캠페인_N,YouTube,카드뉴스,유머형,비비드,13,184,0,131497,4998,3.8,6409,604,2075457,234,3.9,C
2025-09-24,캠페인_L,Instagram,동영상,긴급성강조형,모노톤,8,42,65,12432,295,2.37,151,13,1689880,15,2.5,B
2025-09-24,캠페인_G,Naver,배너,혜택강조형,모노톤,2,92,0,130886,5923,4.53,7882,234,426091,198,7.6,C
2025-09-24,캠페인_O,YouTube,카드뉴스,혜택강조형,모노톤,11,253,0,23485,317,1.35,829,82,131315,33,4.6,C
2025-09-25,캠페인_T,Naver,배너,감성소구형,밝음,10,156,0,146509,10993,7.5,5753,322,1625554,1105,9.7,B
2025-09-25,캠페인_E,KakaoTalk,스토리,혜택강조형,모노톤,0,286,0,244093,13937,5.71,14835,417,2594211,1042,7.6,B
2025-09-26,캠페인_I,KakaoTalk,카드뉴스,유머형,밝음,18,91,0,133228,2375,1.78,7650,664,2347998,275,5.9,B
2025-09-26,캠페인_Q,YouTube,배너,감성소구형,비비드,9,259,0,153273,5392,3.52,2930,115,1054269,357,9.0,A
2025-09-26,캠페인_T,Naver,배너,혜택강조형,어두움,3,238,0,184904,3322,1.8,10532,852,2589371,349,2.1,A
2025-09-26,캠페인_M,Facebook,카드뉴스,정보제공형,모노톤,4,24,0,2214,53,2.39,21,0,3961753,0,2.3,A
2025-09-27,캠페인_C,Naver,카드뉴스,감성소구형,밝음,18,79,0,33363,1798,5.39,1561,144,241190,53,3.3,B
2025-09-27,캠페인_I,Facebook,카드뉴스,정보제공형,밝음,15,182,0,68153,4207,6.17,3621,127,2220966,96,3.7,A
2025-09-28,캠페인_D,KakaoTalk,배너,긴급성강조형,밝음,7,132,0,77606,3591,4.63,1352,104,3459302,413,6.6,C
2025-09-28,캠페인_L,Facebook,동영상,유머형,비비드,17,150,21,196023,14732,7.52,4972,577,3682027,324,3.6,B
2025-09-28,캠페인_F,Facebook,배너,긴급성강조형,밝음,14,51,0,128226,1546,1.21,7625,201,3988130,85,4.5,A
2025-09-29,캠페인_L,KakaoTalk,배너,정보제공형,모노톤,5,148,0,7084,361,5.1,411,19,3384870,24,5.7,B
2025-09-29,캠페인_O,TikTok,동영상,정보제공형,밝음,1,253,71,231983,2014,0.87,12458,1030,1770622,148,2.4,A
2025-09-29,캠페인_H,YouTube,동영상,긴급성강조형,모노톤,18,169,65,152383,4864,3.19,6189,681,3347883,541,1.7,A
2025-09-30,캠페인_P,KakaoTalk,배너,긴급성강조형,어두움,4,163,0,74777,3635,4.86,2308,157,1685599,211,2.4,C
2025-09-30,캠페인_I,KakaoTalk,카드뉴스,감성소구형,비비드,19,249,0,204700,16066,7.85,8011,259,3575903,856,6.9,A
2025-10-01,캠페인_E,KakaoTalk,이미지,정보제공형,파스텔,6,140,0,151599,2296,1.51,7771,968,434609,201,3.9,A
2025-10-01,캠페인_L,KakaoTalk,카드뉴스,혜택강조형,모노톤,14,42,0,160109,9342,5.83,8685,286,2483666,474,3.9,A
2025-10-01,캠페인_C,Facebook,배너,감성소구형,모노톤,4,50,0,19257,1180,6.13,1230,85,2753814,141,2.3,B
2025-10-01,캠페인_B,Naver,카드뉴스,정보제공형,비비드,14,145,0,216425,2908,1.34,3363,300,1013581,304,1.2,C
2025-10-02,캠페인_D,YouTube,동영상,정보제공형,모노톤,3,20,87,49813,3040,6.1,3238,286,3162937,321,8.1,A
2025-10-02,캠페인_R,Instagram,스토리,감성소구형,밝음,7,102,0,101271,4720,4.66,2663,201,1763708,438,7.1,A
2025-10-02,캠페인_M,TikTok,동영상,긴급성강조형,파스텔,14,184,49,60977,4077,6.69,372,45,2559917,274,7.5,A
2025-10-03,캠페인_O,KakaoTalk,카드뉴스,유머형,어두움,10,196,0,221971,2468,1.11,11071,810,2091463,193,5.2,B
2025-10-03,캠페인_K,Instagram,이미지,유머형,모노톤,18,42,0,119207,1116,0.94,6816,319,2651291,85,2.4,B
2025-10-03,캠페인_G,TikTok,동영상,혜택강조형,파스텔,1,146,69,62627,1915,3.06,1541,173,1175546,166,5.5,B
2025-10-04,캠페인_D,KakaoTalk,배너,혜택강조형,파스텔,4,62,0,105553,5845,5.54,2980,102,3273481,381,2.8,C
2025-10-04,캠페인_Q,KakaoTalk,동영상,긴급성강조형,파스텔,17,117,17,117125,1559,1.33,5653,214,3771944,170,3.4,A
2025-10-05,캠페인_L,TikTok,동영상,긴급성강조형,어두움,5,82,30,40773,2638,6.47,1539,115,1274626,307,3.7,B
2025-10-05,캠페인_G,Facebook,스토리,감성소구형,어두움,17,244,0,13956,879,6.3,635,39,3708504,81,2.3,A
2025-10-05,캠페인_I,YouTube,카드뉴스,긴급성강조형,파스텔,1,54,0,200315,2668,1.33,4754,617,30598,245,2.5,B
2025-10-05,캠페인_Q,KakaoTalk,이미지,긴급성강조형,비비드,19,233,0,222700,8783,3.94,10391,803,2057941,366,2.8,A
2025-10-06,캠페인_J,TikTok,동영상,감성소구형,비비드,12,202,75,78099,4405,5.64,4078,130,248626,337,5.0,C
2025-10-06,캠페인_S,Naver,스토리,감성소구형,모노톤,1,33,0,232884,3567,1.53,1942,242,2131924,323,2.7,A
2025-10-06,캠페인_C,Naver,카드뉴스,감성소구형,밝음,16,11,0,230288,18125,7.87,5995,624,3235155,1250,5.3,B
2025-10-06,캠페인_T,Facebook,동영상,유머형,파스텔,19,213,10,5390,119,2.21,151,17,3117155,7,5.9,A
2025-10-07,캠페인_J,KakaoTalk,릴스,긴급성강조형,모노톤,0,214,80,157425,11226,7.13,8874,1153,78668,735,2.1,A
2025-10-07,캠페인_C,TikTok,동영상,긴급성강조형,밝음,10,165,68,237915,1318,0.55,4631,547,2753739,89,8.9,A
2025-10-08,캠페인_P,YouTube,스토리,혜택강조형,파스텔,18,241,0,235552,1905,0.81,7778,723,2201530,199,1.5,A
2025-10-08,캠페인_K,Facebook,동영상,유머형,모노톤,7,215,19,52131,3810,7.31,1054,88,3925935,142,2.6,C
2025-10-08,캠페인_S,Instagram,카드뉴스,유머형,밝음,2,158,0,50893,974,1.91,1778,143,925427,72,2.6,B
2025-10-08,캠페인_O,YouTube,릴스,유머형,모노톤,11,212,58,119215,4531,3.8,5083,348,293190,197,7.4,C
2025-10-08,캠페인_F,Naver,카드뉴스,혜택강조형,비비드,0,217,0,87849,1904,2.17,1748,48,2192525,104,7.3,C
2025-10-10,캠페인_N,Instagram,릴스,혜택강조형,모노톤,4,209,9,167519,7621,4.55,3418,362,2135343,742,1.3,A
2025-10-10,캠페인_E,YouTube,동영상,유머형,밝음,15,111,32,102360,1021,1.0,758,80,1238068,67,6.1,A
2025-10-11,캠페인_A,KakaoTalk,스토리,유머형,모노톤,2,125,0,103357,7046,6.82,5417,657,2695002,785,3.7,A
2025-10-11,캠페인_K,Instagram,릴스,긴급성강조형,모노톤,19,208,69,125590,6605,5.26,2225,160,2190840,529,1.5,A
2025-10-11,캠페인_K,KakaoTalk,릴스,감성소구형,밝음,0,284,62,48436,3399,7.02,2561,309,152484,406,8.9,C
2025-10-11,캠페인_C,TikTok,스토리,유머형,파스텔,0,255,0,34235,473,1.38,453,28,899902,44,5.1,C
2025-10-12,캠페인_A,Instagram,카드뉴스,정보제공형,밝음,0,71,0,83450,5078,6.09,5651,464,1853033,140,5.2,B
2025-10-12,캠페인_K,Naver,카드뉴스,감성소구형,모노톤,0,280,0,40082,474,1.18,661,80,2973783,44,3.3,C
2025-10-12,캠페인_L,Naver,카드뉴스,감성소구형,비비드,17,266,0,191855,11916,6.21,11703,803,179870,564,8.0,C
2025-10-12,캠페인_L,Facebook,배너,유머형,어두움,9,258,0,87928,5731,6.52,3824,348,203643,290,5.6,A
2025-10-12,캠페인_L,Instagram,카드뉴스,유머형,모노톤,10,249,0,104927,1473,1.4,1026,100,2477367,175,5.1,A
2025-10-12,캠페인_Q,YouTube,카드뉴스,혜택강조형,파스텔,18,67,0,103013,4745,4.61,3943,154,1844337,247,5.7,C
2025-10-13,캠페인_H,KakaoTalk,릴스,유머형,비비드,9,167,34,115880,4800,4.14,1977,234,3934290,244,9.3,C
2025-10-14,캠페인_J,YouTube,이미지,감성소구형,파스텔,2,198,0,10458,132,1.26,329,23,2070954,6,3.1,A
2025-10-14,캠페인_I,Facebook,동영상,감성소구형,모노톤,9,13,51,49820,3087,6.2,3202,124,1556680,153,9.5,C
2025-10-16,캠페인_K,Facebook,카드뉴스,긴급성강조형,어두움,3,205,0,197243,10241,5.19,10773,1343,2609146,249,9.8,C
2025-10-16,캠페인_C,Instagram,스토리,혜택강조형,모노톤,2,128,0,243090,11766,4.84,16874,1803,1812621,1384,9.1,A
2025-10-17,캠페인_D,Instagram,이미지,혜택강조형,어두움,6,14,0,62847,4075,6.48,4072,362,2824995,380,4.3,C
2025-10-17,캠페인_N,Instagram,이미지,긴급성강조형,밝음,7,287,0,41977,3168,7.55,2371,163,3622242,351,6.4,B
2025-10-17,캠페인_I,Facebook,배너,긴급성강조형,비비드,8,22,0,119485,7242,6.06,1063,92,2976934,197,4.3,B
2025-10-18,캠페인_M,Naver,이미지,감성소구형,밝음,2,107,0,50320,4005,7.96,3043,170,3759313,422,6.1,B
2025-10-18,캠페인_I,TikTok,동영상,감성소구형,어두움,10,206,12,33556,2613,7.79,231,9,3106495,55,2.2,A
2025-10-18,캠페인_N,Instagram,이미지,정보제공형,어두움,19,79,0,11356,525,4.62,349,28,2890964,19,8.6,B
2025-10-19,캠페인_F,Facebook,이미지,정보제공형,모노톤,10,52,0,57561,2940,5.11,797,101,631381,245,8.3,B
2025-10-20,캠페인_N,Facebook,배너,혜택강조형,모노톤,4,112,0,199868,7573,3.79,9175,352,2584988,459,9.8,A
2025-10-20,캠페인_J,KakaoTalk,릴스,혜택강조형,어두움,14,276,54,143361,8010,5.59,7704,937,3729113,570,8.1,C
2025-10-20,캠페인_R,Instagram,스토리,긴급성강조형,비비드,7,262,0,160428,12303,7.67,3657,420,2300720,816,9.1,A
2025-10-21,캠페인_I,Facebook,이미지,정보제공형,파스텔,4,194,0,70715,972,1.37,4723,611,1819150,28,6.1,A
2025-10-21,캠페인_A,YouTube,배너,긴급성강조형,비비드,7,139,0,99871,4634,4.64,6905,269,1610323,252,8.7,B
2025-10-21,캠페인_B,Naver,동영상,긴급성강조형,파스텔,0,245,44,39974,774,1.94,1970,130,3560209,29,9.7,A
2025-10-21,캠페인_H,TikTok,스토리,유머형,모노톤,7,111,0,151669,4725,3.12,986,115,2674680,76,8.1,A
2025-10-23,캠페인_J,KakaoTalk,스토리,혜택강조형,어두움,4,132,0,224275,12313,5.49,4506,465,728993,1424,2.0,B
2025-10-24,캠페인_P,Facebook,동영상,감성소구형,어두움,15,166,72,229264,6691,2.92,10625,776,856743,512,3.1,C
2025-10-24,캠페인_M,Facebook,스토리,유머형,모노톤,14,153,0,16841,610,3.62,288,20,352816,20,8.9,A
2025-10-25,캠페인_G,Naver,이미지,긴급성강조형,밝음,4,119,0,17618,603,3.42,483,56,2199096,60,7.9,A
2025-10-25,캠페인_H,Naver,이미지,긴급성강조형,밝음,4,238,0,81617,4179,5.12,5369,137,1018826,451,4.8,C
2025-10-25,캠페인_T,KakaoTalk,동영상,정보제공형,어두움,11,49,8,15243,483,3.17,997,106,3653656,38,5.9,B
2025-10-26,캠페인_B,Facebook,스토리,유머형,밝음,18,283,0,20294,224,1.1,194,21,1713874,25,4.1,A
2025-10-26,캠페인_R,KakaoTalk,이미지,긴급성강조형,모노톤,13,222,0,156067,6706,4.3,6696,581,3856698,141,7.4,A
2025-10-26,캠페인_R,KakaoTalk,이미지,혜택강조형,어두움,2,92,0,1310,99,7.56,22,1,3963861,11,1.1,B
2025-10-27,캠페인_A,Naver,이미지,혜택강조형,어두움,17,98,0,39964,3164,7.92,268,33,3165177,294,5.9,C
2025-10-27,캠페인_K,Facebook,배너,유머형,모노톤,4,98,0,74291,2364,3.18,4321,554,3047544,214,5.9,A
2025-10-27,캠페인_L,Facebook,릴스,감성소구형,어두움,0,186,38,218503,14755,6.75,7536,644,1103041,1217,9.9,B
2025-10-27,캠페인_M,TikTok,스토리,긴급성강조형,파스텔,2,24,0,240427,11238,4.67,12175,1516,3614930,318,8.2,A
2025-10-27,캠페인_F,Facebook,배너,감성소구형,파스텔,8,182,0,196754,2002,1.02,8219,701,611888,67,8.6,C
2025-10-28,캠페인_K,KakaoTalk,배너,유머형,밝음,15,212,0,60328,4081,6.76,2439,99,1691428,380,6.5,C
2025-10-29,캠페인_O,Naver,릴스,유머형,모노톤,18,255,69,215191,11793,5.48,12986,1687,3421006,218,8.8,B
2025-10-29,캠페인_Q,Facebook,배너,혜택강조형,밝음,17,230,0,131838,6955,5.28,5499,458,1201879,383,7.0,C
2025-10-29,캠페인_J,KakaoTalk,배너,혜택강조형,파스텔,10,115,0,111467,4592,4.12,3737,340,878552,400,6.4,A
2025-10-29,캠페인_T,Naver,스토리,긴급성강조형,밝음,2,183,0,138287,6716,4.86,2961,233,2812303,426,3.5,C
2025-10-29,캠페인_D,Instagram,릴스,유머형,모노톤,10,261,13,114562,5450,4.76,3538,235,1795732,322,5.8,C
2025-10-30,캠페인_M,KakaoTalk,동영상,혜택강조형,파스텔,1,125,46,12701,449,3.54,265,18,753924,53,3.9,C
2025-10-30,캠페인_R,YouTube,배너,정보제공형,어두움,1,238,0,206311,5413,2.62,11295,1115,1164745,270,7.8,A
2025-10-31,캠페인_T,KakaoTalk,스토리,감성소구형,모노톤,3,211,0,22208,486,2.19,667,33,303599,18,3.1,B
2025-10-31,캠페인_P,TikTok,스토리,유머형,모노톤,4,241,0,65441,1609,2.46,1768,220,2457179,146,4.2,B
2025-11-01,캠페인_H,YouTube,카드뉴스,정보제공형,파스텔,9,190,0,18411,876,4.76,1174,37,3587277,75,7.1,B
2025-11-01,캠페인_T,Facebook,배너,감성소구형,어두움,3,62,0,119580,6175,5.16,3106,335,122387,618,2.6,B
2025-11-02,캠페인_T,YouTube,이미지,유머형,밝음,5,86,0,28634,432,1.51,345,42,1208887,4,5.2,A
2025-11-02,캠페인_O,Naver,스토리,정보제공형,파스텔,5,299,0,175434,12860,7.33,11485,1275,1207604,791,8.0,A
2025-11-02,캠페인_F,Instagram,이미지,혜택강조형,파스텔,0,44,0,246455,4156,1.69,3766,346,3889528,372,1.8,A
2025-11-03,캠페인_K,TikTok,릴스,감성소구형,파스텔,5,15,57,117204,1684,1.44,5612,257,2638469,173,9.0,A
2025-11-04,캠페인_N,Instagram,릴스,감성소구형,비비드,10,157,68,179825,2412,1.34,5354,544,487428,90,7.2,B
2025-11-04,캠페인_C,Naver,이미지,긴급성강조형,밝음,14,17,0,115286,6399,5.55,2571,289,2292229,559,9.6,C
2025-11-05,캠페인_R,KakaoTalk,카드뉴스,혜택강조형,모노톤,16,126,0,143908,8111,5.64,2987,136,3122714,477,3.1,B
2025-11-05,캠페인_F,Facebook,동영상,유머형,비비드,1,166,41,155867,11543,7.41,8477,628,1444537,229,6.1,C
2025-11-06,캠페인_M,KakaoTalk,스토리,긴급성강조형,모노톤,15,41,0,17340,560,3.23,493,32,2669831,10,6.1,C
2025-11-06,캠페인_T,Instagram,이미지,감성소구형,비비드,16,228,0,208735,16217,7.77,1215,98,1799036,1439,2.8,A
2025-11-06,캠페인_E,Naver,스토리,유머형,비비드,15,188,0,75629,1590,2.1,1263,43,731747,147,6.2,A
2025-11-06,캠페인_C,Naver,카드뉴스,유머형,어두움,0,99,0,58372,1201,2.06,1318,85,2098381,70,2.4,B
2025-11-06,캠페인_L,TikTok,카드뉴스,긴급성강조형,모노톤,19,13,0,22721,818,3.6,1517,69,2942390,55,8.7,A
2025-11-06,캠페인_B,Facebook,스토리,유머형,파스텔,11,61,0,25931,194,0.75,1468,141,2784543,22,9.2,B
2025-11-07,캠페인_O,YouTube,릴스,긴급성강조형,어두움,19,36,20,19340,305,1.58,1116,98,3769427,17,6.0,A
2025-11-07,캠페인_G,Facebook,카드뉴스,정보제공형,파스텔,12,181,0,245562,12989,5.29,10621,529,2158180,153,4.3,A
2025-11-07,캠페인_S,Instagram,배너,긴급성강조형,파스텔,9,161,0,110877,7527,6.79,6990,359,3809805,461,6.5,C
2025-11-07,캠페인_L,YouTube,스토리,혜택강조형,밝음,11,137,0,120639,5583,4.63,8407,946,1169780,248,2.3,B
2025-11-07,캠페인_G,Instagram,동영상,감성소구형,어두움,13,87,27,128925,2402,1.86,1464,60,83068,244,4.7,A
2025-11-07,캠페인_G,Facebook,배너,감성소구형,어두움,11,153,0,82468,2304,2.79,3172,385,3737310,159,3.3,C
2025-11-07,캠페인_B,YouTube,동영상,긴급성강조형,어두움,9,175,34,209640,5165,2.46,13342,991,532603,203,3.0,B
2025-11-07,캠페인_O,Facebook,카드뉴스,긴급성강조형,파스텔,0,27,0,36515,1632,4.47,1321,139,2415152,160,2.5,B
2025-11-08,캠페인_P,Facebook,스토리,감성소구형,파스텔,6,136,0,137782,2805,2.04,6790,588,1342168,312,7.1,C
2025-11-08,캠페인_E,TikTok,카드뉴스,혜택강조형,밝음,10,118,0,107737,3074,2.85,5424,634,1588859,122,4.0,B
2025-11-09,캠페인_N,YouTube,동영상,긴급성강조형,파스텔,6,202,21,155662,3544,2.28,7207,379,570709,322,6.5,A
2025-11-09,캠페인_E,TikTok,배너,혜택강조형,어두움,3,241,0,173421,8540,4.92,5128,544,3820704,978,8.3,C
2025-11-10,캠페인_P,Instagram,스토리,긴급성강조형,파스텔,4,12,0,24086,334,1.39,987,97,1536401,24,9.0,C
2025-11-10,캠페인_D,KakaoTalk,릴스,혜택강조형,어두움,10,299,27,241424,2954,1.22,6533,734,1765620,341,8.9,B
2025-11-10,캠페인_I,Instagram,동영상,긴급성강조형,비비드,5,272,72,32272,404,1.25,1918,109,2467866,26,5.9,B
2025-11-10,캠페인_A,YouTube,스토리,유머형,어두움,16,223,0,247349,18450,7.46,5047,314,3482104,635,5.0,C
2025-11-11,캠페인_K,KakaoTalk,배너,감성소구형,파스텔,11,224,0,21125,961,4.55,157,15,1680004,44,3.1,B
2025-11-11,캠페인_D,Instagram,스토리,긴급성강조형,비비드,0,131,0,152829,7850,5.14,4923,529,1462460,361,7.0,B
2025-11-11,캠페인_I,Facebook,이미지,긴급성강조형,파스텔,13,242,0,233217,9833,4.22,8430,949,487650,597,5.9,A
2025-11-11,캠페인_Q,TikTok,카드뉴스,긴급성강조형,밝음,11,44,0,174639,1028,0.59,3857,254,3837291,17,7.8,A
2025-11-13,캠페인_N,Naver,카드뉴스,감성소구형,비비드,8,30,0,186690,11263,6.03,6056,667,270981,1329,2.0,A
2025-11-13,캠페인_A,Facebook,릴스,정보제공형,모노톤,8,223,48,177807,2438,1.37,11130,1008,329048,86,8.4,A
2025-11-13,캠페인_J,YouTube,카드뉴스,유머형,모노톤,7,55,0,181388,14215,7.84,12390,1166,1442177,1616,4.6,B
2025-11-13,캠페인_M,Facebook,릴스,긴급성강조형,밝음,7,271,84,7769,493,6.35,114,11,3879437,21,3.7,B
2025-11-13,캠페인_H,YouTube,이미지,긴급성강조형,밝음,2,109,0,202986,3037,1.5,8378,233,195774,287,6.5,B
2025-11-14,캠페인_B,Naver,배너,정보제공형,비비드,17,221,0,203528,11051,5.43,4842,463,3071656,780,2.8,C
2025-11-14,캠페인_E,TikTok,카드뉴스,혜택강조형,어두움,1,261,0,84317,2988,3.54,4560,281,3623081,332,5.5,A
2025-11-15,캠페인_D,YouTube,카드뉴스,유머형,밝음,17,65,0,13879,92,0.66,506,51,1515040,3,7.2,C
2025-11-15,캠페인_H,YouTube,릴스,긴급성강조형,파스텔,10,134,87,154860,10219,6.6,1348,51,2655332,1152,2.9,A
2025-11-15,캠페인_L,Naver,배너,감성소구형,밝음,19,79,0,174969,3784,2.16,8024,523,229859,89,3.6,B
2025-11-15,캠페인_T,Instagram,이미지,정보제공형,파스텔,9,126,0,83632,2662,3.18,1816,145,1222465,40,7.5,C
2025-11-15,캠페인_E,KakaoTalk,릴스,감성소구형,비비드,3,177,72,63774,2132,3.34,2414,264,3386579,234,5.0,B
2025-11-16,캠페인_P,KakaoTalk,스토리,감성소구형,모노톤,12,16,0,157024,3894,2.48,3782,405,1134607,90,5.0,B
2025-11-16,캠페인_G,Instagram,카드뉴스,유머형,모노톤,9,166,0,165784,12897,7.78,7891,353,1509004,646,1.1,C
2025-11-16,캠페인_D,Facebook,배너,유머형,비비드,13,227,0,31787,951,2.99,859,107,1329110,15,7.9,B
2025-11-18,캠페인_D,Naver,릴스,혜택강조형,밝음,3,60,16,48108,710,1.48,595,34,1430094,54,8.0,A
2025-11-18,캠페인_S,Instagram,이미지,유머형,파스텔,0,134,0,152166,6348,4.17,4537,369,339600,453,3.0,C
2025-11-18,캠페인_H,Naver,스토리,혜택강조형,어두움,10,162,0,228763,15856,6.93,12633,408,1445188,354,2.1,B
2025-11-19,캠페인_M,Facebook,카드뉴스,긴급성강조형,밝음,1,171,0,204563,6219,3.04,13855,605,2921132,334,8.7,A
2025-11-19,캠페인_D,TikTok,카드뉴스,긴급성강조형,밝음,6,263,0,168416,2089,1.24,4170,429,1349324,164,2.8,C
2025-11-20,캠페인_I,YouTube,릴스,정보제공형,어두움,2,235,20,30504,2389,7.83,762,79,3204490,42,7.8,C
2025-11-20,캠페인_E,TikTok,릴스,감성소구형,밝음,10,267,70,108239,8484,7.84,6277,267,1554722,182,3.6,A
2025-11-20,캠페인_I,Facebook,카드뉴스,유머형,어두움,7,269,0,210069,9387,4.47,14586,1154,2481396,1098,4.7,A
2025-11-20,캠페인_B,Instagram,이미지,긴급성강조형,비비드,7,84,0,127723,8543,6.69,5173,269,337691,634,10.0,A
2025-11-20,캠페인_R,KakaoTalk,배너,감성소구형,파스텔,8,217,0,154311,3274,2.12,9260,709,416805,363,5.7,B
