날짜,플랫폼,캠페인명,광고목표,광고형식,업종,지역,연령대,성별,광고비(원),노출수,도달수,클릭수,CTR(%),CPC(원),CPM(원),전환수,전환가치(원),ROAS(%),좋아요,댓글,공유,저장
2026-05-02,Naver,캠페인_B,트래픽,이미지,교육,제주,18-24,남성,4514380,5700938,4422272,65484,1.15,69,792,1934,214463194,4750.7,105105,13812,8472,21726
2026-05-02,Facebook,캠페인_L,리드수집,릴스,전자기기,제주,35-44,여성,3864161,2242821,1962918,29540,1.32,131,1723,1283,225884980,5845.6,49445,6979,2765,3718
2026-05-02,YouTube,캠페인_K,앱설치,동영상,전자기기,경기,55+,전체,4027911,3950360,2807461,73071,1.85,55,1020,1831,252037150,6257.3,155545,8010,15155,18256
2026-05-02,YouTube,캠페인_G,동영상조회,배너,패션/의류,대구,25-34,여성,3357384,2498065,1893711,39538,1.58,85,1344,366,14539716,433.1,37242,3268,3679,7415
2026-05-03,Facebook,캠페인_H,리드수집,스토리,게임,제주,25-34,전체,2413867,4159581,3890774,69695,1.68,35,580,1885,47030750,1948.4,171031,7702,3815,16056
2026-05-03,YouTube,캠페인_O,인지도,스토리,뷰티/화장품,인천,55+,전체,4702900,5899205,4980740,113665,1.93,41,797,1295,137486265,2923.4,137012,15138,8420,21064
2026-05-03,KakaoTalk,캠페인_L,트래픽,배너,뷰티/화장품,제주,18-24,전체,433991,374708,331609,11218,2.99,39,1158,198,27432702,6321.0,14460,917,618,1718
2026-05-03,Naver,캠페인_G,동영상조회,스토리,금융,인천,45-54,여성,2546943,4251928,3342118,88067,2.07,29,599,2309,256499883,10070.9,41039,1805,3668,2268
2026-05-03,Instagram,캠페인_R,동영상조회,동영상,식품/음료,서울,45-54,여성,3263738,1649784,1020058,45883,2.78,71,1978,1399,170816501,5233.8,79343,10519,4440,8514
2026-05-03,Instagram,캠페인_B,인지도,배너,전자기기,부산,45-54,남성,3002165,1955777,1369950,51972,2.66,58,1535,2049,229574058,7647.0,31587,4721,1757,6807
2026-05-04,KakaoTalk,캠페인_H,트래픽,스토리,게임,광주,18-24,여성,1567133,1175748,768425,17660,1.5,89,1333,350,25436250,1623.1,15062,2182,1151,2160
2026-05-04,Facebook,캠페인_B,인지도,이미지,패션/의류,제주,25-34,여성,4343144,9424613,8444542,218217,2.32,20,461,3326,319784922,7363.0,546226,22225,30917,88789
2026-05-04,KakaoTalk,캠페인_O,인지도,배너,식품/음료,부산,35-44,남성,5610401,3892706,3030497,92674,2.38,61,1441,4212,505456848,9009.3,108042,11691,10545,5872
2026-05-05,Instagram,캠페인_T,리드수집,배너,게임,서울,55+,전체,4734899,3082602,2276042,129583,4.2,37,1536,4271,296975443,6272.1,55464,5945,2408,10536
2026-05-05,KakaoTalk,캠페인_A,앱설치,이미지,교육,광주,18-24,전체,1469812,1165121,1090943,28102,2.41,52,1262,1934,42236626,2873.6,16987,772,1406,1091
2026-05-05,Naver,캠페인_R,앱설치,이미지,뷰티/화장품,부산,55+,여성,916070,1351664,924428,17230,1.27,53,678,1347,67643646,7384.1,53107,4059,2600,3195
2026-05-05,Facebook,캠페인_Q,전환,동영상,패션/의류,서울,55+,여성,3218949,5445734,3273919,74797,1.37,43,591,3959,102918164,3197.3,178532,15615,4508,14296
2026-05-05,Instagram,캠페인_P,전환,스토리,여행,대구,35-44,남성,601293,1014973,825384,19170,1.89,31,592,1103,162444325,27015.8,67528,9141,3502,5986
2026-05-05,YouTube,캠페인_T,트래픽,이미지,식품/음료,대구,35-44,전체,642601,855366,754923,9312,1.09,69,751,119,2573256,400.4,56845,2540,3475,6642
2026-05-05,Facebook,캠페인_K,트래픽,이미지,뷰티/화장품,대구,35-44,여성,2210575,2484911,1676818,49734,2.0,44,890,2189,152518575,6899.5,17686,2348,508,3010
2026-05-05,YouTube,캠페인_B,동영상조회,이미지,금융,제주,18-24,전체,4476184,9534092,8781189,149131,1.56,30,469,3449,244316813,5458.1,684786,23218,43754,55051
2026-05-06,Instagram,캠페인_T,인지도,스토리,식품/음료,인천,18-24,전체,2339467,3770623,3570797,64630,1.71,36,620,1044,162163476,6931.6,314471,42975,6373,30616
2026-05-06,Facebook,캠페인_H,트래픽,이미지,금융,광주,45-54,남성,3151557,3786895,3524791,78925,2.08,40,832,3420,445017240,14120.6,307331,33554,6984,50475
2026-05-06,KakaoTalk,캠페인_C,전환,스토리,교육,경기,45-54,여성,426583,727981,544482,14349,1.97,30,586,579,7582584,1777.5,19618,2277,1578,2559
2026-05-06,KakaoTalk,캠페인_G,트래픽,배너,금융,제주,25-34,남성,5839726,5385888,4127014,154952,2.88,38,1084,6138,653868864,11196.9,150053,11168,9180,23580
2026-05-06,Instagram,캠페인_J,리드수집,카드뉴스,금융,대구,35-44,전체,388603,695993,646021,17075,2.45,23,558,866,28985020,7458.8,38526,1436,2932,3438
2026-05-07,Naver,캠페인_C,전환,동영상,전자기기,대구,25-34,전체,3391790,6394274,4586354,105635,1.65,32,530,4520,705947160,20813.4,54814,5591,5356,7188
2026-05-07,TikTok,캠페인_O,동영상조회,동영상,식품/음료,경기,45-54,남성,907884,918062,660265,41840,4.56,22,989,1020,71785560,7906.9,8052,558,748,1363
2026-05-07,TikTok,캠페인_M,트래픽,동영상,여행,부산,35-44,남성,4749056,6973253,4556387,162989,2.34,29,681,2923,298002773,6275.0,147516,17865,6691,28055
2026-05-07,Facebook,캠페인_M,인지도,릴스,여행,제주,45-54,전체,152203,103791,82941,2134,2.06,71,1466,51,7730376,5079.0,4408,326,386,287
2026-05-08,KakaoTalk,캠페인_M,앱설치,이미지,식품/음료,대구,55+,남성,5723854,7069594,4926259,148301,2.1,39,810,2314,234658112,4099.7,353768,22666,10017,30606
2026-05-08,KakaoTalk,캠페인_L,전환,배너,패션/의류,대구,35-44,여성,4778131,4895010,4409112,89808,1.83,53,976,5768,224236768,4693.0,45089,1441,2169,4929
2026-05-08,Facebook,캠페인_R,전환,동영상,교육,서울,45-54,여성,684386,560623,380081,8439,1.51,81,1221,124,6953424,1016.0,14583,1779,880,1898
2026-05-08,Naver,캠페인_H,리드수집,스토리,패션/의류,경기,35-44,여성,391056,445284,395974,9629,2.16,41,878,688,66191792,16926.4,32559,4344,962,5438
2026-05-08,Facebook,캠페인_K,트래픽,카드뉴스,전자기기,서울,18-24,여성,4799950,9678930,7949177,256863,2.65,19,496,5434,707707858,14744.1,549503,77017,23842,80714
2026-05-08,YouTube,캠페인_P,앱설치,카드뉴스,식품/음료,서울,25-34,남성,1016121,522532,365658,3094,0.59,328,1945,76,5153256,507.1,26493,2428,596,4534
2026-05-08,Naver,캠페인_G,트래픽,릴스,금융,부산,25-34,여성,460387,758405,542432,19283,2.54,24,607,910,69038060,14995.7,10114,941,690,1161
2026-05-08,YouTube,캠페인_O,전환,동영상,식품/음료,대구,18-24,남성,5323218,4069065,3608161,80375,1.98,66,1308,1275,86665575,1628.1,40162,1613,1982,8554
2026-05-09,Facebook,캠페인_L,동영상조회,릴스,금융,경기,55+,전체,2132619,4494892,3481821,115532,2.57,18,474,1805,143522770,6729.9,90139,6126,2398,13950
2026-05-09,Naver,캠페인_I,트래픽,릴스,전자기기,인천,18-24,남성,1441164,1942625,1379125,49562,2.55,29,742,3359,151900698,10540.1,97490,5519,6712,5457
2026-05-09,KakaoTalk,캠페인_I,리드수집,릴스,교육,제주,25-34,여성,4320078,4271711,3711308,152402,3.57,28,1011,2501,75807811,1754.8,50057,5481,3100,2927
2026-05-09,TikTok,캠페인_L,트래픽,배너,금융,광주,25-34,여성,3279155,4976645,3499209,203905,4.1,16,659,3356,223066608,6802.6,82013,8071,6612,15592
2026-05-09,Naver,캠페인_J,리드수집,스토리,여행,광주,55+,전체,3416006,2224777,1451198,25119,1.13,136,1535,1092,45586632,1334.5,93408,5093,9229,16188
2026-05-09,Facebook,캠페인_J,트래픽,동영상,금융,부산,25-34,남성,4939299,10427740,6852581,147632,1.42,33,474,2052,47614608,964.0,309068,9540,23142,50532
2026-05-10,Facebook,캠페인_R,전환,배너,교육,대구,25-34,여성,2023224,3756085,2827943,99909,2.66,20,539,1707,233657574,11548.8,199078,18940,18304,27914
2026-05-11,YouTube,캠페인_K,인지도,스토리,패션/의류,서울,18-24,전체,5771008,12058886,8201928,124173,1.03,46,479,2631,456665301,7913.1,427920,35482,34612,48711
2026-05-11,TikTok,캠페인_A,앱설치,카드뉴스,식품/음료,경기,55+,남성,3279962,3352141,3170315,99623,2.97,33,978,1125,22287375,679.5,264361,37473,14131,42093
2026-05-11,Naver,캠페인_E,전환,이미지,게임,경기,25-34,남성,1521250,2607977,2135881,69365,2.66,22,583,4572,78336648,5149.5,68061,9846,3107,4860
2026-05-11,Naver,캠페인_B,인지도,카드뉴스,여행,서울,18-24,전체,844473,979914,858046,26175,2.67,32,862,1105,116059255,13743.4,43058,1312,1496,7277
2026-05-12,Naver,캠페인_Q,리드수집,동영상,패션/의류,서울,55+,전체,3671544,7537567,4776007,168164,2.23,22,487,13850,422286500,11501.6,187984,6120,15878,30021
2026-05-12,TikTok,캠페인_E,전환,스토리,여행,서울,25-34,전체,5904494,7166682,6755625,452168,6.31,13,824,6544,106045520,1796.0,192873,23506,16164,34728
2026-05-12,YouTube,캠페인_M,앱설치,이미지,패션/의류,경기,25-34,남성,3998967,6816345,5339380,88096,1.29,45,587,848,47426944,1186.0,267855,22801,10489,56664
2026-05-12,Naver,캠페인_D,앱설치,동영상,식품/음료,인천,35-44,남성,3915806,3098691,1948326,34532,1.11,113,1264,1677,275482467,7035.1,79829,7470,7528,5788
2026-05-12,TikTok,캠페인_N,앱설치,스토리,패션/의류,서울,45-54,여성,2298213,3258573,2861305,106441,3.27,22,705,1903,336446594,14639.5,112365,14466,4642,13108
2026-05-12,KakaoTalk,캠페인_S,인지도,이미지,교육,광주,45-54,전체,2528536,4280828,3462857,45929,1.07,55,591,2871,181981206,7197.1,200005,8827,5459,29694
2026-05-13,Naver,캠페인_I,리드수집,스토리,교육,광주,55+,여성,5555970,3247051,2442348,51016,1.57,109,1711,4350,702890400,12651.1,128946,10065,11634,19254
2026-05-13,KakaoTalk,캠페인_J,전환,동영상,뷰티/화장품,대구,35-44,남성,907230,1532987,1292477,26693,1.74,34,592,600,40090200,4419.0,58802,2536,4793,8050
2026-05-13,Facebook,캠페인_Q,동영상조회,릴스,게임,대구,45-54,남성,599115,314258,193320,4187,1.33,143,1906,147,23093847,3854.7,2294,75,165,253
2026-05-13,Facebook,캠페인_E,전환,카드뉴스,전자기기,서울,55+,전체,265355,187427,113078,4313,2.3,62,1416,71,10675063,4022.9,1597,156,133,116
2026-05-13,Naver,캠페인_A,앱설치,이미지,금융,서울,45-54,남성,3783772,5517454,4273370,126479,2.29,30,686,2819,64932846,1716.1,329786,37026,11297,49714
2026-05-14,TikTok,캠페인_F,리드수집,릴스,게임,광주,35-44,남성,332349,670353,518100,38109,5.68,9,496,1000,69663000,20960.8,18411,2758,1441,1262
2026-05-14,Instagram,캠페인_R,전환,릴스,전자기기,대구,45-54,전체,4612682,4162089,3104422,148606,3.57,31,1108,2476,222424032,4822.0,263174,21040,5654,42166
2026-05-14,KakaoTalk,캠페인_J,인지도,카드뉴스,식품/음료,부산,45-54,남성,3364250,6527395,5991256,155326,2.38,22,515,6664,528808392,15718.5,472005,39274,24278,78993
2026-05-14,TikTok,캠페인_Q,리드수집,배너,패션/의류,제주,18-24,여성,3861965,4405459,3846341,262870,5.97,15,877,8907,350169798,9067.1,120872,18028,4334,21838
2026-05-14,Naver,캠페인_L,리드수집,스토리,패션/의류,광주,25-34,여성,3376444,6754482,4149098,93085,1.38,36,500,3473,89513102,2651.1,159353,9786,9041,21863
2026-05-14,TikTok,캠페인_H,앱설치,배너,금융,서울,55+,남성,4441746,3159763,2969855,99079,3.14,45,1406,3552,492818688,11095.2,228351,30956,10149,26764
2026-05-15,Facebook,캠페인_M,리드수집,이미지,전자기기,경기,25-34,여성,5284835,8180731,7562322,200833,2.45,26,646,5001,72119421,1364.6,402614,37335,28880,24779
2026-05-15,TikTok,캠페인_M,인지도,동영상,패션/의류,대전,55+,여성,1841270,3523379,2306042,157345,4.47,12,523,6169,547720834,29746.9,150100,4712,9720,28088
2026-05-15,KakaoTalk,캠페인_P,전환,배너,금융,부산,35-44,남성,2815872,1861352,1652213,43019,2.31,65,1513,1783,76642255,2721.8,109502,8407,2424,6540
2026-05-15,Facebook,캠페인_R,앱설치,이미지,전자기기,경기,35-44,전체,3693887,6586890,6000775,68516,1.04,54,561,1859,32577116,881.9,90278,13172,5402,14187
2026-05-16,YouTube,캠페인_K,인지도,배너,전자기기,대전,35-44,여성,5672305,12311026,11208738,192723,1.57,29,461,4486,657077878,11584.0,482331,35557,22141,57541
2026-05-16,KakaoTalk,캠페인_G,인지도,동영상,패션/의류,인천,25-34,여성,4995734,9093322,8464313,226273,2.49,22,549,9804,203864376,4080.8,613829,81765,42623,105919
2026-05-17,TikTok,캠페인_O,동영상조회,이미지,교육,서울,35-44,여성,465509,263318,189210,6437,2.44,72,1768,193,9810962,2107.6,14530,1735,1442,2715
2026-05-17,KakaoTalk,캠페인_I,인지도,스토리,식품/음료,경기,45-54,전체,3437534,1815922,1267795,42987,2.37,80,1893,2057,75864217,2206.9,30638,1798,3009,5135
2026-05-17,KakaoTalk,캠페인_F,리드수집,릴스,뷰티/화장품,대구,55+,남성,1848281,3037120,2826804,54656,1.8,34,609,963,165083238,8931.7,73481,6636,4333,7699
2026-05-17,Instagram,캠페인_N,인지도,릴스,교육,경기,18-24,여성,1103390,1191966,1056162,25160,2.11,44,926,1177,86706059,7858.2,34594,1540,2566,7563
2026-05-18,Instagram,캠페인_A,리드수집,카드뉴스,여행,경기,45-54,남성,1877226,2840612,2300650,99800,3.51,19,661,2332,132396968,7052.8,45682,4932,3065,8752
2026-05-18,Facebook,캠페인_J,앱설치,릴스,여행,부산,18-24,남성,268030,159777,123191,3196,2.0,84,1678,167,28558670,10655.0,4574,456,240,842
2026-05-19,Naver,캠페인_C,전환,동영상,식품/음료,경기,25-34,남성,4873840,7733832,4974108,141137,1.82,35,630,2546,232755320,4775.6,342724,37273,23492,22381
2026-05-19,YouTube,캠페인_N,앱설치,동영상,식품/음료,대전,25-34,남성,4429342,9567714,6595404,160145,1.67,28,463,1743,182237622,4114.3,552017,20273,29821,120660
2026-05-19,YouTube,캠페인_E,리드수집,릴스,전자기기,부산,18-24,남성,1973263,2037512,1297902,38586,1.89,51,968,765,48904155,2478.3,86009,8857,7442,15462
2026-05-19,KakaoTalk,캠페인_H,전환,릴스,뷰티/화장품,광주,25-34,남성,129356,281004,230678,5615,2.0,23,460,99,12790404,9887.8,20380,2629,1957,1083
2026-05-19,Facebook,캠페인_N,리드수집,카드뉴스,패션/의류,경기,35-44,여성,3195885,1620900,1285037,36772,2.27,87,1972,1713,36725007,1149.1,91674,6660,1994,15540
2026-05-19,KakaoTalk,캠페인_O,동영상조회,동영상,패션/의류,경기,25-34,여성,737096,709558,595006,22007,3.1,33,1039,1557,115367472,15651.6,22108,1031,894,2917
2026-05-20,YouTube,캠페인_N,리드수집,스토리,뷰티/화장품,인천,18-24,남성,4773543,4684934,3808922,34362,0.73,139,1019,498,55038960,1153.0,151675,4822,10425,30528
2026-05-20,YouTube,캠페인_B,리드수집,배너,패션/의류,인천,18-24,전체,2845482,3116709,2873725,54004,1.73,53,913,1162,146296962,5141.4,248669,30679,19331,24582
2026-05-20,Naver,캠페인_C,전환,배너,금융,대전,18-24,전체,1940168,3059605,2828356,26520,0.87,73,634,1137,36550002,1883.9,121326,10437,2735,19188
2026-05-20,YouTube,캠페인_S,전환,스토리,전자기기,경기,35-44,여성,4114302,2736597,1836766,40522,1.48,102,1503,491,74261295,1805.0,116213,10551,4265,25097
2026-05-21,Facebook,캠페인_D,인지도,배너,금융,서울,25-34,전체,1705969,1572527,1215684,42403,2.7,40,1085,1871,235613159,13811.1,45021,5600,958,4855
2026-05-21,KakaoTalk,캠페인_L,동영상조회,카드뉴스,식품/음료,광주,35-44,여성,4071435,8033783,6885850,270481,3.37,15,507,15029,1282259251,31494.0,141521,12501,3401,8230
2026-05-21,TikTok,캠페인_B,전환,카드뉴스,게임,제주,35-44,남성,114421,138817,100161,5551,4.0,21,824,70,9781240,8548.5,7784,974,259,1013
2026-05-21,Facebook,캠페인_A,앱설치,카드뉴스,식품/음료,인천,18-24,남성,4731096,7566889,4735258,144989,1.92,33,625,4672,556827648,11769.5,251897,15736,6987,17170
2026-05-21,KakaoTalk,캠페인_M,인지도,배너,게임,대전,45-54,남성,2245509,3880643,3178087,63202,1.63,36,579,4236,561613116,25010.5,268724,22591,10606,57511
2026-05-21,KakaoTalk,캠페인_I,전환,릴스,게임,대구,25-34,여성,4249034,8274841,6276726,244805,2.96,17,513,12345,1882192770,44297.0,446660,55487,28258,62047
2026-05-21,KakaoTalk,캠페인_R,트래픽,카드뉴스,패션/의류,부산,55+,남성,1043265,2115537,1746039,70184,3.32,15,493,3314,430180398,41234.0,68558,5298,3302,14454
2026-05-21,Facebook,캠페인_L,동영상조회,카드뉴스,게임,제주,25-34,남성,3253184,5699355,4670134,44768,0.79,73,571,1716,123804252,3805.6,184412,26602,10110,35133
2026-05-21,YouTube,캠페인_A,전환,릴스,여행,대구,18-24,전체,2406770,1604341,1008555,31194,1.94,77,1500,379,39300784,1632.9,71575,2426,6212,3699
2026-05-21,Instagram,캠페인_A,인지도,배너,뷰티/화장품,제주,35-44,남성,5723604,11361665,6828232,262822,2.31,22,504,3808,393084608,6867.8,255456,11134,23180,52288
2026-05-22,Facebook,캠페인_Q,리드수집,이미지,교육,제주,18-24,여성,4583617,9534085,8628067,75916,0.8,60,481,3933,323536446,7058.5,725403,97621,18208,51527
2026-05-22,KakaoTalk,캠페인_P,전환,스토리,게임,서울,18-24,여성,5530895,8683008,6590388,92251,1.06,60,637,6086,623571560,11274.3,260984,31440,18800,47954
2026-05-22,YouTube,캠페인_O,앱설치,카드뉴스,금융,제주,55+,전체,5161840,9500475,5819830,172699,1.82,30,543,3542,382475786,7409.7,469629,37743,28011,66084
2026-05-22,KakaoTalk,캠페인_Q,앱설치,카드뉴스,뷰티/화장품,대구,45-54,전체,1474581,2177440,2064435,61674,2.83,24,677,2215,44554725,3021.5,127536,9885,2853,6538
2026-05-22,TikTok,캠페인_O,트래픽,배너,여행,대구,45-54,전체,5589722,4251203,3102183,224391,5.28,25,1315,4689,761620203,13625.4,49880,6894,4502,6831
2026-05-22,Facebook,캠페인_O,리드수집,카드뉴스,게임,대전,18-24,남성,2304298,3136891,2038906,33531,1.07,69,735,1043,127544298,5535.1,91152,10813,6841,12494
2026-05-22,Facebook,캠페인_F,리드수집,카드뉴스,교육,부산,45-54,전체,3411582,6094700,5096326,151142,2.48,23,560,2270,39727270,1164.5,303799,19612,14541,58068
2026-05-22,Naver,캠페인_O,동영상조회,스토리,교육,부산,45-54,남성,5964549,12831288,7902853,153559,1.2,39,465,10202,1401010054,23489.0,659775,83529,43625,34281
2026-05-22,Naver,캠페인_M,전환,동영상,전자기기,대전,35-44,남성,2518366,1985364,1678710,18365,0.93,137,1268,885,15253860,605.7,76207,7363,2111,8450
2026-05-23,Facebook,캠페인_E,전환,배너,뷰티/화장품,광주,25-34,여성,4764606,9946216,6783886,95704,0.96,50,479,3930,287620980,6036.6,420955,36970,28348,66424
2026-05-23,Naver,캠페인_A,트래픽,카드뉴스,게임,제주,18-24,여성,1779103,2605990,2227880,24677,0.95,72,683,695,62102420,3490.7,134898,16037,6634,22489
2026-05-23,Facebook,캠페인_B,인지도,이미지,교육,대전,35-44,전체,4259103,4115914,3597768,58342,1.42,73,1035,2734,303107644,7116.7,224495,19304,6077,19534
2026-05-23,Naver,캠페인_B,인지도,릴스,뷰티/화장품,경기,55+,남성,4837294,3578816,3061622,59818,1.67,81,1352,5085,224848530,4648.2,114461,15211,9058,16867
2026-05-23,YouTube,캠페인_M,리드수집,동영상,여행,광주,45-54,남성,2381369,2516665,1958386,32894,1.31,72,946,401,34032870,1429.1,68337,8182,5272,12057
