날짜,플랫폼,캠페인명,연령대,성별,지역,관심사,기기,신규여부,노출수,클릭수,전환수,광고비(원),체류시간(초),페이지뷰,이탈률(%)
2026-03-04,TikTok,캠페인_T,25-34,여성,부산,육아,모바일,재방문,43789,2646,109,887355,257,5733,31.7
2026-03-05,YouTube,캠페인_C,25-34,남성,대전,여행,모바일,신규,24404,1042,33,745125,271,3817,53.6
2026-03-05,YouTube,캠페인_L,45-54,여성,경기,운동/헬스,PC,신규,17692,217,3,642938,87,772,36.4
2026-03-06,Facebook,캠페인_B,35-44,남성,제주,반려동물,PC,재방문,24640,1277,145,37708,186,5139,62.1
2026-03-06,YouTube,캠페인_F,45-54,남성,대구,뷰티,PC,신규,36770,647,71,26878,315,1267,71.2
2026-03-06,Instagram,캠페인_G,25-34,남성,대구,뷰티,모바일,신규,47776,2446,175,727900,82,5487,69.3
2026-03-06,TikTok,캠페인_E,25-34,남성,부산,자동차,모바일,신규,27883,1569,110,1147187,153,6312,52.4
2026-03-06,YouTube,캠페인_P,35-44,여성,인천,반려동물,모바일,신규,12541,94,8,871068,170,265,38.1
2026-03-06,Instagram,캠페인_A,45-54,여성,인천,여행,모바일,재방문,18733,487,59,274998,257,829,71.8
2026-03-06,Instagram,캠페인_L,45-54,남성,광주,반려동물,모바일,재방문,15729,670,72,1186932,64,2583,28.4
2026-03-07,Facebook,캠페인_I,35-44,남성,대구,육아,태블릿,신규,28718,686,24,902506,61,2522,40.7
2026-03-07,TikTok,캠페인_D,45-54,남성,인천,자동차,모바일,재방문,15224,1055,12,178648,64,2163,23.6
2026-03-08,KakaoTalk,캠페인_S,25-34,여성,경기,재테크,모바일,신규,10297,422,17,725337,256,599,50.3
2026-03-08,Facebook,캠페인_E,25-34,남성,제주,육아,모바일,재방문,29696,1834,155,917205,47,6855,80.7
2026-03-08,YouTube,캠페인_A,45-54,여성,서울,재테크,모바일,신규,4026,160,15,141040,45,508,33.1
2026-03-09,KakaoTalk,캠페인_F,55+,남성,서울,패션,모바일,신규,40515,236,9,1176181,296,1086,46.8
2026-03-09,Facebook,캠페인_M,45-54,남성,부산,재테크,모바일,신규,52711,1338,166,469267,119,3297,64.0
2026-03-09,Instagram,캠페인_T,45-54,남성,대구,게임,모바일,재방문,31870,1018,65,677689,285,4497,39.7
2026-03-09,Facebook,캠페인_R,55+,여성,인천,게임,모바일,재방문,14828,606,58,440527,86,2220,41.2
2026-03-09,KakaoTalk,캠페인_A,55+,남성,광주,육아,모바일,재방문,32498,975,88,926114,313,2909,20.3
2026-03-09,Facebook,캠페인_M,25-34,남성,부산,육아,PC,재방문,32792,288,37,1138053,37,1170,44.9
2026-03-10,KakaoTalk,캠페인_L,45-54,남성,서울,육아,모바일,신규,4437,72,4,1158580,14,145,27.7
2026-03-10,Instagram,캠페인_L,18-24,여성,대구,반려동물,PC,재방문,27879,563,65,656065,63,2375,58.9
2026-03-11,Facebook,캠페인_H,18-24,여성,대구,여행,모바일,재방문,5274,54,1,1151497,205,56,44.4
2026-03-11,Naver,캠페인_E,45-54,남성,제주,뷰티,PC,신규,50885,1778,111,446313,243,7345,59.6
2026-03-11,YouTube,캠페인_T,55+,여성,대구,운동/헬스,모바일,재방문,56663,1769,179,978939,29,3494,79.8
2026-03-11,Naver,캠페인_F,25-34,여성,제주,게임,PC,신규,22901,1602,127,794937,249,7879,26.9
2026-03-11,KakaoTalk,캠페인_R,25-34,여성,대구,뷰티,PC,재방문,12386,667,63,1037034,82,1320,29.1
2026-03-12,Facebook,캠페인_G,25-34,남성,인천,여행,모바일,신규,132,2,0,542784,136,4,24.5
2026-03-12,Facebook,캠페인_N,45-54,여성,제주,패션,모바일,신규,3954,219,22,91081,48,855,72.3
2026-03-12,Naver,캠페인_L,25-34,여성,인천,자동차,모바일,재방문,42117,1479,160,767782,157,3062,33.5
2026-03-13,YouTube,캠페인_M,18-24,남성,광주,패션,PC,재방문,3510,147,15,188426,103,547,32.2
2026-03-13,Naver,캠페인_R,25-34,여성,부산,육아,모바일,신규,3217,186,8,905655,285,897,64.1
2026-03-13,KakaoTalk,캠페인_C,35-44,여성,인천,게임,모바일,재방문,34036,2039,27,987296,233,4132,24.1
2026-03-14,KakaoTalk,캠페인_S,25-34,남성,대구,자동차,모바일,재방문,44494,3085,84,972031,264,4220,33.0
2026-03-14,YouTube,캠페인_G,35-44,남성,경기,운동/헬스,모바일,재방문,37209,188,17,409767,52,267,57.8
2026-03-15,KakaoTalk,캠페인_P,55+,남성,서울,육아,모바일,재방문,49986,3456,142,969507,136,12556,73.5
2026-03-15,Facebook,캠페인_L,45-54,여성,인천,뷰티,모바일,재방문,1864,32,1,90946,238,66,60.2
2026-03-15,TikTok,캠페인_A,25-34,남성,경기,자동차,모바일,신규,11683,402,23,505372,64,1629,40.4
2026-03-15,Facebook,캠페인_I,35-44,여성,경기,재테크,PC,재방문,33246,459,30,1005008,269,1819,79.0
2026-03-15,Instagram,캠페인_I,55+,남성,인천,게임,모바일,재방문,57829,409,20,671345,110,1872,49.6
2026-03-15,Instagram,캠페인_J,18-24,여성,제주,뷰티,모바일,신규,42187,818,100,658411,52,2296,27.1
2026-03-15,YouTube,캠페인_K,35-44,여성,서울,여행,태블릿,신규,28593,1181,105,486764,103,1489,55.1
2026-03-16,Facebook,캠페인_S,18-24,남성,서울,재테크,모바일,신규,2604,122,3,464630,168,316,22.2
2026-03-16,Facebook,캠페인_A,18-24,여성,대전,뷰티,모바일,신규,36463,2383,251,165830,14,6197,39.9
2026-03-16,Instagram,캠페인_A,55+,여성,광주,재테크,모바일,신규,47662,471,11,393839,284,910,70.8
2026-03-16,Naver,캠페인_E,55+,여성,대전,게임,모바일,재방문,30852,227,25,1113442,175,1059,41.5
2026-03-16,YouTube,캠페인_C,55+,남성,광주,뷰티,모바일,재방문,3516,119,5,363936,294,492,60.4
2026-03-16,Naver,캠페인_H,45-54,남성,대전,재테크,모바일,재방문,49273,1176,30,260675,69,4826,39.9
2026-03-17,Instagram,캠페인_S,25-34,여성,제주,패션,PC,재방문,20273,114,12,316926,185,165,75.7
2026-03-17,Naver,캠페인_F,55+,여성,부산,패션,태블릿,재방문,50593,1777,41,1167761,158,5726,42.8
2026-03-17,Naver,캠페인_A,55+,여성,인천,뷰티,모바일,재방문,7800,408,44,678341,19,1624,74.1
2026-03-18,Naver,캠페인_G,18-24,여성,서울,육아,모바일,재방문,14992,648,25,479752,44,3055,26.6
2026-03-18,YouTube,캠페인_E,45-54,여성,부산,패션,모바일,신규,2656,26,0,400905,89,97,65.3
2026-03-19,Instagram,캠페인_T,55+,여성,광주,패션,모바일,재방문,57915,1344,13,72011,58,6406,59.0
2026-03-20,YouTube,캠페인_O,55+,여성,제주,운동/헬스,PC,재방문,11755,295,32,799854,99,1397,30.0
2026-03-20,YouTube,캠페인_S,35-44,남성,서울,게임,모바일,재방문,45346,1016,89,874888,183,3165,58.0
2026-03-20,TikTok,캠페인_Q,18-24,여성,광주,반려동물,모바일,재방문,46638,748,66,788164,206,1532,31.3
2026-03-20,Naver,캠페인_R,18-24,남성,광주,운동/헬스,모바일,재방문,52559,1814,86,130702,160,3983,39.2
2026-03-20,Naver,캠페인_F,55+,남성,대구,자동차,모바일,신규,13995,623,30,727099,283,2941,23.3
2026-03-21,Naver,캠페인_G,35-44,남성,대전,반려동물,모바일,재방문,47877,512,58,524986,286,2370,55.4
2026-03-21,Naver,캠페인_O,25-34,남성,대구,패션,모바일,신규,58657,2050,164,347647,275,3812,25.3
2026-03-21,Facebook,캠페인_P,35-44,여성,경기,육아,모바일,재방문,7888,486,58,653043,125,2065,39.4
2026-03-21,YouTube,캠페인_J,35-44,남성,인천,재테크,모바일,재방문,48510,1301,85,170385,126,3520,45.9
2026-03-21,YouTube,캠페인_K,55+,여성,부산,육아,모바일,재방문,32727,711,14,151940,317,1250,37.1
2026-03-22,Facebook,캠페인_D,25-34,여성,광주,반려동물,PC,재방문,10842,461,57,200778,126,549,70.9
2026-03-22,YouTube,캠페인_H,45-54,여성,대구,여행,PC,재방문,49548,414,46,640799,167,1426,31.8
2026-03-22,Naver,캠페인_C,25-34,여성,부산,여행,모바일,재방문,8402,538,17,915504,128,1205,70.7
2026-03-23,Instagram,캠페인_Q,55+,남성,대구,재테크,PC,재방문,31981,1159,101,675614,289,3436,44.5
2026-03-23,Instagram,캠페인_T,18-24,여성,서울,음식,모바일,신규,1184,31,1,740136,98,80,47.9
2026-03-24,Facebook,캠페인_H,18-24,여성,인천,육아,PC,재방문,37498,750,11,234536,235,3250,38.0
2026-03-24,Facebook,캠페인_H,35-44,여성,대구,육아,모바일,재방문,24230,1505,125,108948,316,5021,82.7
2026-03-24,TikTok,캠페인_C,55+,여성,대전,자동차,PC,재방문,13373,705,26,837995,261,1671,47.0
2026-03-24,Naver,캠페인_F,35-44,여성,경기,재테크,태블릿,신규,59109,2992,307,608245,107,4864,77.4
2026-03-25,YouTube,캠페인_M,18-24,여성,부산,게임,PC,신규,41177,1418,69,101993,115,3564,32.6
2026-03-25,TikTok,캠페인_N,45-54,여성,부산,육아,모바일,재방문,31343,1680,188,558062,247,2390,44.1
2026-03-25,Naver,캠페인_H,25-34,여성,서울,게임,모바일,재방문,38148,1083,86,193420,151,1971,75.2
2026-03-25,TikTok,캠페인_G,55+,남성,경기,음식,모바일,신규,26011,315,17,482807,134,591,68.0
2026-03-25,Facebook,캠페인_A,35-44,남성,인천,여행,모바일,재방문,17498,586,68,283303,239,2527,55.2
2026-03-26,YouTube,캠페인_R,25-34,남성,광주,패션,모바일,신규,41436,2727,129,602230,170,11109,65.6
2026-03-26,Naver,캠페인_M,18-24,여성,제주,여행,태블릿,신규,42841,2203,230,119245,104,8414,61.3
2026-03-26,Naver,캠페인_G,25-34,여성,서울,여행,PC,신규,57419,3124,286,1139184,20,4562,18.2
2026-03-26,TikTok,캠페인_O,45-54,여성,대구,자동차,모바일,재방문,30744,2116,273,956403,101,4530,82.1
2026-03-26,Naver,캠페인_L,45-54,여성,인천,게임,PC,신규,15516,610,40,723588,190,890,35.1
2026-03-26,Facebook,캠페인_S,25-34,여성,부산,여행,모바일,재방문,44320,1010,37,1063034,114,2566,37.9
2026-03-27,KakaoTalk,캠페인_H,18-24,여성,광주,패션,모바일,재방문,26697,700,89,692727,267,1865,78.3
2026-03-27,Facebook,캠페인_M,18-24,남성,인천,음식,모바일,신규,5328,158,13,511654,286,208,44.3
2026-03-27,TikTok,캠페인_Q,18-24,여성,광주,뷰티,모바일,신규,2928,50,6,144776,313,60,49.3
2026-03-27,Facebook,캠페인_D,45-54,남성,대전,뷰티,PC,재방문,7980,119,14,700121,52,568,81.2
2026-03-28,TikTok,캠페인_M,45-54,남성,부산,자동차,모바일,재방문,26734,1747,216,326312,166,7551,33.0
2026-03-28,Instagram,캠페인_E,18-24,남성,제주,게임,모바일,재방문,47542,2984,285,1162153,169,14456,80.9
2026-03-28,Instagram,캠페인_N,25-34,여성,부산,음식,모바일,신규,44933,435,38,216648,222,862,38.9
2026-03-29,Facebook,캠페인_G,55+,여성,부산,여행,PC,신규,50280,3226,195,394191,284,13931,37.5
2026-03-29,KakaoTalk,캠페인_L,25-34,남성,대전,자동차,모바일,재방문,40286,1480,133,852392,20,1944,72.5
2026-03-29,TikTok,캠페인_C,25-34,여성,광주,육아,모바일,재방문,9933,616,50,368494,39,2725,56.1
2026-03-29,Facebook,캠페인_I,45-54,여성,부산,음식,태블릿,재방문,55293,703,69,490902,154,1568,74.1
2026-03-29,Naver,캠페인_G,45-54,여성,대전,반려동물,모바일,신규,13528,382,16,404770,204,1739,69.4
2026-03-30,Facebook,캠페인_R,25-34,남성,서울,육아,태블릿,재방문,12912,134,6,488141,148,190,52.9
2026-03-30,Instagram,캠페인_E,45-54,남성,인천,패션,모바일,재방문,41701,2492,79,392262,254,5879,52.8
2026-03-30,KakaoTalk,캠페인_I,35-44,여성,제주,패션,모바일,재방문,21747,555,30,45440,190,2522,49.1
2026-03-30,Naver,캠페인_L,35-44,여성,경기,자동차,PC,재방문,28664,703,51,642655,264,2537,78.7
2026-03-30,Facebook,캠페인_G,25-34,남성,광주,패션,모바일,재방문,39730,2014,27,1171297,104,8680,78.6
2026-03-31,Facebook,캠페인_G,35-44,여성,제주,반려동물,PC,재방문,32219,776,94,342508,10,3428,38.1
2026-03-31,Naver,캠페인_M,35-44,여성,광주,반려동물,태블릿,신규,21228,775,96,711478,83,1271,40.1
2026-03-31,TikTok,캠페인_B,25-34,남성,경기,여행,PC,재방문,46283,283,33,1097523,112,477,35.1
2026-03-31,YouTube,캠페인_R,35-44,남성,대전,재테크,모바일,재방문,29243,1661,53,972169,275,5646,57.1
2026-04-01,TikTok,캠페인_S,25-34,여성,서울,여행,모바일,재방문,4228,233,9,46334,207,463,21.4
2026-04-01,Naver,캠페인_K,55+,여성,대구,음식,모바일,신규,19235,1184,144,919325,180,4128,36.4
2026-04-01,KakaoTalk,캠페인_Q,25-34,여성,경기,자동차,모바일,신규,6979,114,13,299935,6,239,22.6
2026-04-01,Facebook,캠페인_L,35-44,여성,부산,게임,모바일,재방문,42074,327,25,396320,62,1558,22.1
2026-04-01,Facebook,캠페인_J,55+,남성,제주,여행,모바일,재방문,37939,510,5,977380,169,1012,46.8
2026-04-02,TikTok,캠페인_L,18-24,남성,대전,여행,모바일,재방문,9821,681,46,1144571,190,1375,71.1
2026-04-02,Instagram,캠페인_F,55+,여성,대구,패션,모바일,재방문,25419,1566,149,903215,202,7800,28.9
2026-04-02,Naver,캠페인_N,35-44,여성,대구,패션,모바일,신규,51646,909,41,1020529,163,2005,78.8
2026-04-02,KakaoTalk,캠페인_I,45-54,여성,대전,게임,모바일,재방문,7951,317,39,348404,266,617,64.6
2026-04-02,Facebook,캠페인_A,55+,남성,대구,운동/헬스,모바일,신규,23981,895,14,503259,296,2362,27.6
2026-04-02,Facebook,캠페인_O,45-54,남성,서울,패션,모바일,재방문,43577,1967,61,19439,87,2990,54.7
2026-04-02,KakaoTalk,캠페인_P,45-54,남성,광주,자동차,PC,신규,53666,1575,38,1123201,255,2961,70.2
2026-04-02,Instagram,캠페인_P,35-44,여성,인천,여행,모바일,재방문,2012,108,1,652423,16,129,37.1
2026-04-03,Naver,캠페인_A,25-34,여성,대전,육아,모바일,재방문,16505,1061,64,388825,317,3671,26.7
2026-04-03,TikTok,캠페인_D,18-24,남성,부산,자동차,태블릿,신규,52523,364,35,758475,287,755,40.1
2026-04-03,YouTube,캠페인_L,45-54,여성,부산,뷰티,모바일,재방문,14476,879,18,328530,201,3766,37.0
2026-04-03,KakaoTalk,캠페인_I,25-34,남성,경기,운동/헬스,모바일,신규,3552,137,2,269208,210,423,49.1
2026-04-03,KakaoTalk,캠페인_C,35-44,여성,경기,게임,모바일,재방문,30503,682,9,559541,236,2663,74.3
2026-04-04,Facebook,캠페인_S,18-24,남성,서울,운동/헬스,모바일,신규,19251,1291,121,664764,128,2364,22.1
2026-04-04,Facebook,캠페인_C,55+,남성,인천,뷰티,모바일,재방문,44854,1596,22,539906,164,3973,60.2
2026-04-04,KakaoTalk,캠페인_S,45-54,남성,경기,육아,태블릿,신규,26281,1618,36,806384,134,2054,51.5
2026-04-05,Instagram,캠페인_F,35-44,남성,광주,패션,모바일,신규,11833,576,21,335011,229,2701,65.0
2026-04-05,TikTok,캠페인_M,55+,여성,서울,뷰티,태블릿,신규,13504,613,23,453516,112,1898,63.8
2026-04-05,Facebook,캠페인_K,45-54,남성,인천,음식,모바일,재방문,13890,745,30,573948,279,2444,41.0
2026-04-05,TikTok,캠페인_H,18-24,여성,제주,게임,모바일,재방문,15465,236,16,1003788,15,273,64.4
2026-04-05,TikTok,캠페인_N,45-54,여성,경기,뷰티,모바일,재방문,8848,380,29,439946,24,1458,21.2
2026-04-06,Naver,캠페인_I,55+,여성,광주,게임,모바일,신규,16362,100,1,120921,43,337,83.0
2026-04-06,Facebook,캠페인_O,45-54,남성,제주,반려동물,모바일,신규,4256,111,10,638153,80,369,71.2
2026-04-06,Facebook,캠페인_B,18-24,남성,경기,뷰티,PC,재방문,618,15,1,991732,140,51,19.4
2026-04-06,Instagram,캠페인_Q,45-54,여성,제주,반려동물,모바일,신규,22685,1120,117,728559,120,3687,72.3
2026-04-06,Facebook,캠페인_A,25-34,남성,부산,육아,모바일,신규,51317,1160,82,31266,300,3812,64.7
2026-04-06,TikTok,캠페인_N,18-24,남성,인천,운동/헬스,PC,재방문,22781,828,82,49750,36,3177,31.2
2026-04-06,Naver,캠페인_P,45-54,여성,서울,패션,모바일,재방문,46733,2182,242,697517,134,4260,69.6
2026-04-07,KakaoTalk,캠페인_D,55+,남성,서울,뷰티,PC,신규,51360,1505,49,530479,54,4034,37.6
2026-04-07,TikTok,캠페인_B,25-34,남성,대전,육아,모바일,신규,27080,1101,93,383161,249,4884,22.5
2026-04-07,Naver,캠페인_H,45-54,남성,대구,반려동물,모바일,신규,14381,708,47,932719,245,2028,51.5
2026-04-07,Naver,캠페인_R,35-44,남성,광주,게임,모바일,신규,25674,1034,105,1002540,17,4789,72.1
2026-04-07,Instagram,캠페인_M,35-44,남성,서울,반려동물,PC,재방문,1306,62,0,165394,291,189,20.1
2026-04-07,Naver,캠페인_E,25-34,남성,광주,반려동물,모바일,재방문,52306,2793,181,502004,39,12791,52.9
2026-04-08,KakaoTalk,캠페인_F,35-44,여성,서울,뷰티,모바일,신규,51899,1904,54,64627,197,9230,62.9
2026-04-08,YouTube,캠페인_I,45-54,여성,부산,패션,PC,신규,28658,165,20,34873,299,277,56.0
2026-04-08,KakaoTalk,캠페인_T,55+,여성,부산,반려동물,모바일,재방문,33985,654,65,1010388,122,1019,29.8
2026-04-08,Instagram,캠페인_N,55+,남성,광주,육아,태블릿,재방문,1244,15,0,757462,248,56,62.8
2026-04-09,Facebook,캠페인_C,55+,여성,광주,게임,모바일,재방문,54289,897,108,448166,162,1638,55.8
2026-04-10,YouTube,캠페인_O,18-24,여성,인천,반려동물,모바일,신규,21904,1054,130,993480,300,4300,67.9
2026-04-10,TikTok,캠페인_L,55+,여성,서울,육아,모바일,신규,5436,99,6,1100443,142,301,29.2
2026-04-11,Facebook,캠페인_Q,35-44,여성,광주,운동/헬스,모바일,재방문,56901,1876,68,1172194,304,4582,72.4
2026-04-11,Facebook,캠페인_R,25-34,여성,경기,패션,모바일,재방문,31247,1428,75,466633,230,4552,59.3
2026-04-11,Instagram,캠페인_T,25-34,여성,경기,재테크,PC,신규,4611,89,1,766255,264,236,33.8
2026-04-11,KakaoTalk,캠페인_P,18-24,남성,경기,재테크,모바일,재방문,12965,776,41,695220,252,2352,29.7
2026-04-11,Naver,캠페인_K,25-34,여성,광주,육아,PC,재방문,42889,397,37,892321,74,1980,52.3
2026-04-11,Facebook,캠페인_H,55+,남성,광주,육아,PC,재방문,15926,912,84,1035027,69,2358,23.5
2026-04-12,Instagram,캠페인_J,55+,남성,대구,게임,모바일,신규,47387,2399,156,606978,163,3712,18.6
2026-04-12,Naver,캠페인_J,25-34,여성,제주,패션,모바일,신규,12304,135,9,668613,176,287,50.4
2026-04-12,Instagram,캠페인_R,45-54,남성,인천,반려동물,모바일,신규,3678,67,3,1066681,285,258,43.5
2026-04-12,Instagram,캠페인_O,55+,남성,광주,게임,모바일,재방문,48733,1336,159,809424,305,1930,64.1
2026-04-12,Naver,캠페인_J,35-44,여성,경기,여행,모바일,재방문,26116,1071,22,963624,136,2566,29.5
2026-04-12,KakaoTalk,캠페인_A,25-34,남성,대전,여행,PC,재방문,35729,1904,166,1017888,59,3604,64.9
2026-04-12,KakaoTalk,캠페인_G,45-54,남성,대구,게임,모바일,신규,12077,243,16,150274,146,485,57.5
2026-04-13,Facebook,캠페인_A,45-54,남성,제주,뷰티,모바일,재방문,53852,3753,225,362909,88,10008,72.4
2026-04-13,YouTube,캠페인_G,25-34,여성,대전,재테크,모바일,재방문,19478,949,76,1115843,22,3340,28.7
2026-04-13,Facebook,캠페인_B,45-54,여성,경기,패션,모바일,신규,907,20,0,491557,58,20,24.4
2026-04-14,KakaoTalk,캠페인_R,55+,남성,대전,반려동물,모바일,신규,24386,1402,42,553814,260,2216,66.4
2026-04-14,Instagram,캠페인_T,18-24,남성,제주,뷰티,모바일,재방문,42937,1048,107,1076801,65,1555,62.0
2026-04-14,Facebook,캠페인_K,55+,남성,대구,반려동물,모바일,재방문,49409,2413,271,15027,206,4217,71.9
2026-04-14,Instagram,캠페인_E,18-24,여성,부산,운동/헬스,모바일,신규,44048,1432,128,427724,267,2273,24.4
2026-04-14,Naver,캠페인_T,35-44,여성,경기,반려동물,모바일,신규,42716,235,22,69796,106,515,24.0
2026-04-15,Naver,캠페인_G,35-44,여성,경기,자동차,PC,신규,43910,2072,152,771004,208,9703,57.1
2026-04-15,TikTok,캠페인_Q,35-44,여성,서울,반려동물,모바일,재방문,28440,804,79,162362,123,2186,21.3
2026-04-15,TikTok,캠페인_Q,35-44,여성,인천,재테크,모바일,재방문,1727,38,1,349737,134,168,81.3
